LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,GDPHRWKD,TOT,IDX2010,A,2015,103.740362,
SVN,GDPHRWKD,TOT,IDX2010,A,2016,106.298071,
SVN,GDPHRWKD,TOT,IDX2010,A,2017,109.369054,
EU28,GDPHRWKD,TOT,IDX2010,A,1995,80.520113,
EU28,GDPHRWKD,TOT,IDX2010,A,1996,81.555932,
EU28,GDPHRWKD,TOT,IDX2010,A,1997,83.403416,
EU28,GDPHRWKD,TOT,IDX2010,A,1998,84.578657,
EU28,GDPHRWKD,TOT,IDX2010,A,1999,86.346084,
EU28,GDPHRWKD,TOT,IDX2010,A,2000,88.94015,
EU28,GDPHRWKD,TOT,IDX2010,A,2001,90.734768,
EU28,GDPHRWKD,TOT,IDX2010,A,2002,92.243781,
EU28,GDPHRWKD,TOT,IDX2010,A,2003,93.529262,
EU28,GDPHRWKD,TOT,IDX2010,A,2004,95.089803,
EU28,GDPHRWKD,TOT,IDX2010,A,2005,96.143606,
EU28,GDPHRWKD,TOT,IDX2010,A,2006,97.719443,
EU28,GDPHRWKD,TOT,IDX2010,A,2007,98.744227,
EU28,GDPHRWKD,TOT,IDX2010,A,2008,98.416777,
EU28,GDPHRWKD,TOT,IDX2010,A,2009,97.035403,
EU28,GDPHRWKD,TOT,IDX2010,A,2010,100,
EU28,GDPHRWKD,TOT,IDX2010,A,2011,101.467672,
EU28,GDPHRWKD,TOT,IDX2010,A,2012,102.429683,
EU28,GDPHRWKD,TOT,IDX2010,A,2013,103.453158,
EU28,GDPHRWKD,TOT,IDX2010,A,2014,104.163698,
EU28,GDPHRWKD,TOT,IDX2010,A,2015,105.519885,
EU28,GDPHRWKD,TOT,IDX2010,A,2016,106.025003,
EU28,GDPHRWKD,TOT,IDX2010,A,2017,107.261826,
OECD,GDPHRWKD,TOT,IDX2010,A,2000,86.488239,
OECD,GDPHRWKD,TOT,IDX2010,A,2001,88.001918,
OECD,GDPHRWKD,TOT,IDX2010,A,2002,89.498249,
OECD,GDPHRWKD,TOT,IDX2010,A,2003,91.552783,
OECD,GDPHRWKD,TOT,IDX2010,A,2004,93.576608,
OECD,GDPHRWKD,TOT,IDX2010,A,2005,95.060562,
OECD,GDPHRWKD,TOT,IDX2010,A,2006,96.547492,
OECD,GDPHRWKD,TOT,IDX2010,A,2007,97.897529,
OECD,GDPHRWKD,TOT,IDX2010,A,2008,97.946328,
OECD,GDPHRWKD,TOT,IDX2010,A,2009,98.267464,
OECD,GDPHRWKD,TOT,IDX2010,A,2010,100,
OECD,GDPHRWKD,TOT,IDX2010,A,2011,101.061805,
OECD,GDPHRWKD,TOT,IDX2010,A,2012,101.560283,
OECD,GDPHRWKD,TOT,IDX2010,A,2013,102.584278,
OECD,GDPHRWKD,TOT,IDX2010,A,2014,103.412883,
OECD,GDPHRWKD,TOT,IDX2010,A,2015,104.494316,
OECD,GDPHRWKD,TOT,IDX2010,A,2016,104.916839,
OECD,GDPHRWKD,TOT,IDX2010,A,2017,106.28964,
G-7,GDPHRWKD,TOT,IDX2010,A,1970,41.844759,
G-7,GDPHRWKD,TOT,IDX2010,A,1971,43.585289,
G-7,GDPHRWKD,TOT,IDX2010,A,1972,45.702383,
G-7,GDPHRWKD,TOT,IDX2010,A,1973,47.61389,
G-7,GDPHRWKD,TOT,IDX2010,A,1974,48.426792,
G-7,GDPHRWKD,TOT,IDX2010,A,1975,49.461409,
G-7,GDPHRWKD,TOT,IDX2010,A,1976,51.154981,
G-7,GDPHRWKD,TOT,IDX2010,A,1977,52.581136,
G-7,GDPHRWKD,TOT,IDX2010,A,1978,54.10747,
G-7,GDPHRWKD,TOT,IDX2010,A,1979,55.311892,
G-7,GDPHRWKD,TOT,IDX2010,A,1980,55.779879,
G-7,GDPHRWKD,TOT,IDX2010,A,1981,57.270876,
G-7,GDPHRWKD,TOT,IDX2010,A,1982,57.831962,
G-7,GDPHRWKD,TOT,IDX2010,A,1983,59.414692,
G-7,GDPHRWKD,TOT,IDX2010,A,1984,60.953946,
G-7,GDPHRWKD,TOT,IDX2010,A,1985,62.605914,
G-7,GDPHRWKD,TOT,IDX2010,A,1986,63.92276,
G-7,GDPHRWKD,TOT,IDX2010,A,1987,65.119128,
G-7,GDPHRWKD,TOT,IDX2010,A,1988,66.65945,
G-7,GDPHRWKD,TOT,IDX2010,A,1989,68.161216,
G-7,GDPHRWKD,TOT,IDX2010,A,1990,69.826995,
G-7,GDPHRWKD,TOT,IDX2010,A,1991,71.067761,
G-7,GDPHRWKD,TOT,IDX2010,A,1992,73.06776,
G-7,GDPHRWKD,TOT,IDX2010,A,1993,74.201746,
G-7,GDPHRWKD,TOT,IDX2010,A,1994,75.513615,
G-7,GDPHRWKD,TOT,IDX2010,A,1995,76.72412,
G-7,GDPHRWKD,TOT,IDX2010,A,1996,78.226857,
G-7,GDPHRWKD,TOT,IDX2010,A,1997,79.817247,
G-7,GDPHRWKD,TOT,IDX2010,A,1998,81.353178,
G-7,GDPHRWKD,TOT,IDX2010,A,1999,83.488649,
G-7,GDPHRWKD,TOT,IDX2010,A,2000,85.880548,
G-7,GDPHRWKD,TOT,IDX2010,A,2001,87.541103,
G-7,GDPHRWKD,TOT,IDX2010,A,2002,89.454347,
G-7,GDPHRWKD,TOT,IDX2010,A,2003,91.181439,
G-7,GDPHRWKD,TOT,IDX2010,A,2004,93.094547,
G-7,GDPHRWKD,TOT,IDX2010,A,2005,94.70837,
G-7,GDPHRWKD,TOT,IDX2010,A,2006,95.758588,
G-7,GDPHRWKD,TOT,IDX2010,A,2007,96.610243,
G-7,GDPHRWKD,TOT,IDX2010,A,2008,96.951901,
G-7,GDPHRWKD,TOT,IDX2010,A,2009,97.549182,
G-7,GDPHRWKD,TOT,IDX2010,A,2010,100,
G-7,GDPHRWKD,TOT,IDX2010,A,2011,100.638777,
G-7,GDPHRWKD,TOT,IDX2010,A,2012,101.021028,
G-7,GDPHRWKD,TOT,IDX2010,A,2013,101.918015,
G-7,GDPHRWKD,TOT,IDX2010,A,2014,102.564582,
G-7,GDPHRWKD,TOT,IDX2010,A,2015,103.554094,
G-7,GDPHRWKD,TOT,IDX2010,A,2016,103.861755,
G-7,GDPHRWKD,TOT,IDX2010,A,2017,104.923714,
EA19,GDPHRWKD,TOT,IDX2010,A,1995,84.631344,
EA19,GDPHRWKD,TOT,IDX2010,A,1996,85.63264,
EA19,GDPHRWKD,TOT,IDX2010,A,1997,87.278841,
EA19,GDPHRWKD,TOT,IDX2010,A,1998,88.196753,
EA19,GDPHRWKD,TOT,IDX2010,A,1999,89.449564,
EA19,GDPHRWKD,TOT,IDX2010,A,2000,91.590564,
EA19,GDPHRWKD,TOT,IDX2010,A,2001,92.946287,
EA19,GDPHRWKD,TOT,IDX2010,A,2002,93.853242,
EA19,GDPHRWKD,TOT,IDX2010,A,2003,94.317531,
EA19,GDPHRWKD,TOT,IDX2010,A,2004,95.465994,
EA19,GDPHRWKD,TOT,IDX2010,A,2005,96.307185,
EA19,GDPHRWKD,TOT,IDX2010,A,2006,97.768581,
EA19,GDPHRWKD,TOT,IDX2010,A,2007,98.721051,
EA19,GDPHRWKD,TOT,IDX2010,A,2008,98.467186,
EA19,GDPHRWKD,TOT,IDX2010,A,2009,97.453199,
EA19,GDPHRWKD,TOT,IDX2010,A,2010,100,
EA19,GDPHRWKD,TOT,IDX2010,A,2011,101.520745,
EA19,GDPHRWKD,TOT,IDX2010,A,2012,102.274329,
EA19,GDPHRWKD,TOT,IDX2010,A,2013,103.411763,
EA19,GDPHRWKD,TOT,IDX2010,A,2014,104.274497,
EA19,GDPHRWKD,TOT,IDX2010,A,2015,105.212286,
EA19,GDPHRWKD,TOT,IDX2010,A,2016,105.717025,
EA19,GDPHRWKD,TOT,IDX2010,A,2017,106.761499,
ZAF,GDPHRWKD,TOT,IDX2010,A,2001,78.498133,
ZAF,GDPHRWKD,TOT,IDX2010,A,2002,81.913523,
ZAF,GDPHRWKD,TOT,IDX2010,A,2003,87.779621,
ZAF,GDPHRWKD,TOT,IDX2010,A,2004,89.107461,
ZAF,GDPHRWKD,TOT,IDX2010,A,2005,86.375525,
ZAF,GDPHRWKD,TOT,IDX2010,A,2006,89.934092,
ZAF,GDPHRWKD,TOT,IDX2010,A,2007,94.154872,
ZAF,GDPHRWKD,TOT,IDX2010,A,2008,91.202413,
ZAF,GDPHRWKD,TOT,IDX2010,A,2009,93.706367,
ZAF,GDPHRWKD,TOT,IDX2010,A,2010,100,
ZAF,GDPHRWKD,TOT,IDX2010,A,2011,100.367652,
ZAF,GDPHRWKD,TOT,IDX2010,A,2012,101.436765,
ZAF,GDPHRWKD,TOT,IDX2010,A,2013,101.428308,
ZAF,GDPHRWKD,TOT,IDX2010,A,2014,101.520279,
ZAF,GDPHRWKD,TOT,IDX2010,A,2015,109.269544,E
ZAF,GDPHRWKD,TOT,IDX2010,A,2016,113.634739,E
ZAF,GDPHRWKD,TOT,IDX2010,A,2017,112.370132,E
ZAF,GDPHRWKD,TOT,USD,A,2001,15.299738,
ZAF,GDPHRWKD,TOT,USD,A,2002,15.965417,
ZAF,GDPHRWKD,TOT,USD,A,2003,17.108754,
ZAF,GDPHRWKD,TOT,USD,A,2004,17.367557,
ZAF,GDPHRWKD,TOT,USD,A,2005,16.835087,
ZAF,GDPHRWKD,TOT,USD,A,2006,17.528672,
ZAF,GDPHRWKD,TOT,USD,A,2007,18.351327,
ZAF,GDPHRWKD,TOT,USD,A,2008,17.775876,
ZAF,GDPHRWKD,TOT,USD,A,2009,18.263911,
ZAF,GDPHRWKD,TOT,USD,A,2010,19.490576,
ZAF,GDPHRWKD,TOT,USD,A,2011,19.562233,
ZAF,GDPHRWKD,TOT,USD,A,2012,19.77061,
ZAF,GDPHRWKD,TOT,USD,A,2013,19.768961,
ZAF,GDPHRWKD,TOT,USD,A,2014,19.786887,
ZAF,GDPHRWKD,TOT,USD,A,2015,21.297263,E
ZAF,GDPHRWKD,TOT,USD,A,2016,22.148065,E
ZAF,GDPHRWKD,TOT,USD,A,2017,21.901586,E
CRI,GDPHRWKD,TOT,IDX2010,A,1991,73.588081,
CRI,GDPHRWKD,TOT,IDX2010,A,1992,74.36828,
CRI,GDPHRWKD,TOT,IDX2010,A,1993,75.71834,
CRI,GDPHRWKD,TOT,IDX2010,A,1994,74.889371,
CRI,GDPHRWKD,TOT,IDX2010,A,1995,76.384552,
CRI,GDPHRWKD,TOT,IDX2010,A,1996,76.60369,
CRI,GDPHRWKD,TOT,IDX2010,A,1997,75.575975,
CRI,GDPHRWKD,TOT,IDX2010,A,1998,76.274353,
CRI,GDPHRWKD,TOT,IDX2010,A,1999,77.834572,
CRI,GDPHRWKD,TOT,IDX2010,A,2000,79.210675,
CRI,GDPHRWKD,TOT,IDX2010,A,2001,78.744126,
CRI,GDPHRWKD,TOT,IDX2010,A,2002,79.183168,
CRI,GDPHRWKD,TOT,IDX2010,A,2003,80.251572,
CRI,GDPHRWKD,TOT,IDX2010,A,2004,82.191779,
CRI,GDPHRWKD,TOT,IDX2010,A,2005,80.679403,
CRI,GDPHRWKD,TOT,IDX2010,A,2006,83.792453,
CRI,GDPHRWKD,TOT,IDX2010,A,2007,84.895599,
CRI,GDPHRWKD,TOT,IDX2010,A,2008,87.496074,
CRI,GDPHRWKD,TOT,IDX2010,A,2009,89.888105,
CRI,GDPHRWKD,TOT,IDX2010,A,2010,100,
CRI,GDPHRWKD,TOT,IDX2010,A,2011,104.70427,
CRI,GDPHRWKD,TOT,IDX2010,A,2012,103.160289,
CRI,GDPHRWKD,TOT,IDX2010,A,2013,108.318253,
CRI,GDPHRWKD,TOT,IDX2010,A,2014,111.043495,
CRI,GDPHRWKD,TOT,IDX2010,A,2015,114.591638,
CRI,GDPHRWKD,TOT,IDX2010,A,2016,119.560928,
CRI,GDPHRWKD,TOT,IDX2010,A,2017,121.243651,
CRI,GDPHRWKD,TOT,USD,A,1991,10.308132,
CRI,GDPHRWKD,TOT,USD,A,1992,10.417421,
CRI,GDPHRWKD,TOT,USD,A,1993,10.606536,
CRI,GDPHRWKD,TOT,USD,A,1994,10.490415,
CRI,GDPHRWKD,TOT,USD,A,1995,10.699858,
CRI,GDPHRWKD,TOT,USD,A,1996,10.730555,
CRI,GDPHRWKD,TOT,USD,A,1997,10.586594,
CRI,GDPHRWKD,TOT,USD,A,1998,10.684422,
CRI,GDPHRWKD,TOT,USD,A,1999,10.902975,
CRI,GDPHRWKD,TOT,USD,A,2000,11.095738,
CRI,GDPHRWKD,TOT,USD,A,2001,11.030385,
CRI,GDPHRWKD,TOT,USD,A,2002,11.091885,
CRI,GDPHRWKD,TOT,USD,A,2003,11.241546,
CRI,GDPHRWKD,TOT,USD,A,2004,11.513328,
CRI,GDPHRWKD,TOT,USD,A,2005,11.301476,
CRI,GDPHRWKD,TOT,USD,A,2006,11.737548,
CRI,GDPHRWKD,TOT,USD,A,2007,11.892076,
CRI,GDPHRWKD,TOT,USD,A,2008,12.256347,
CRI,GDPHRWKD,TOT,USD,A,2009,12.59142,
CRI,GDPHRWKD,TOT,USD,A,2010,14.007882,
CRI,GDPHRWKD,TOT,USD,A,2011,14.666851,
CRI,GDPHRWKD,TOT,USD,A,2012,14.450572,
CRI,GDPHRWKD,TOT,USD,A,2013,15.173094,
CRI,GDPHRWKD,TOT,USD,A,2014,15.554842,
CRI,GDPHRWKD,TOT,USD,A,2015,16.051862,
CRI,GDPHRWKD,TOT,USD,A,2016,16.747954,
CRI,GDPHRWKD,TOT,USD,A,2017,16.983668,
BGR,GDPHRWKD,TOT,IDX2010,A,1995,61.337559,
BGR,GDPHRWKD,TOT,IDX2010,A,1996,73.450445,
BGR,GDPHRWKD,TOT,IDX2010,A,1997,62.879483,
BGR,GDPHRWKD,TOT,IDX2010,A,1998,68.935271,
BGR,GDPHRWKD,TOT,IDX2010,A,1999,65.217448,
BGR,GDPHRWKD,TOT,IDX2010,A,2000,71.238839,
BGR,GDPHRWKD,TOT,IDX2010,A,2001,73.96387,
BGR,GDPHRWKD,TOT,IDX2010,A,2002,78.20449,
BGR,GDPHRWKD,TOT,IDX2010,A,2003,80.39846,
BGR,GDPHRWKD,TOT,IDX2010,A,2004,82.247894,
BGR,GDPHRWKD,TOT,IDX2010,A,2005,86.051802,
BGR,GDPHRWKD,TOT,IDX2010,A,2006,89.238619,
BGR,GDPHRWKD,TOT,IDX2010,A,2007,92.820909,
BGR,GDPHRWKD,TOT,IDX2010,A,2008,93.924301,
BGR,GDPHRWKD,TOT,IDX2010,A,2009,94.782821,
BGR,GDPHRWKD,TOT,IDX2010,A,2010,100,
BGR,GDPHRWKD,TOT,IDX2010,A,2011,104.288151,
BGR,GDPHRWKD,TOT,IDX2010,A,2012,106.940968,
BGR,GDPHRWKD,TOT,IDX2010,A,2013,107.899531,
BGR,GDPHRWKD,TOT,IDX2010,A,2014,109.540701,
BGR,GDPHRWKD,TOT,IDX2010,A,2015,112.924714,
BGR,GDPHRWKD,TOT,IDX2010,A,2016,116.848898,
BGR,GDPHRWKD,TOT,IDX2010,A,2017,119.190027,
BGR,GDPHRWKD,TOT,USD,A,1995,11.439519,
BGR,GDPHRWKD,TOT,USD,A,1996,13.685151,
BGR,GDPHRWKD,TOT,USD,A,1997,11.715589,
BGR,GDPHRWKD,TOT,USD,A,1998,12.843892,
BGR,GDPHRWKD,TOT,USD,A,1999,12.151194,
BGR,GDPHRWKD,TOT,USD,A,2000,13.273089,
BGR,GDPHRWKD,TOT,USD,A,2001,13.780811,
BGR,GDPHRWKD,TOT,USD,A,2002,14.570916,
BGR,GDPHRWKD,TOT,USD,A,2003,14.979692,
BGR,GDPHRWKD,TOT,USD,A,2004,15.324275,
BGR,GDPHRWKD,TOT,USD,A,2005,16.033012,
BGR,GDPHRWKD,TOT,USD,A,2006,16.626774,
BGR,GDPHRWKD,TOT,USD,A,2007,17.29422,
BGR,GDPHRWKD,TOT,USD,A,2008,17.499802,
BGR,GDPHRWKD,TOT,USD,A,2009,17.65976,
BGR,GDPHRWKD,TOT,USD,A,2010,18.631815,
BGR,GDPHRWKD,TOT,USD,A,2011,19.430775,
BGR,GDPHRWKD,TOT,USD,A,2012,19.925043,
BGR,GDPHRWKD,TOT,USD,A,2013,20.103641,
BGR,GDPHRWKD,TOT,USD,A,2014,20.409421,
BGR,GDPHRWKD,TOT,USD,A,2015,21.039924,
BGR,GDPHRWKD,TOT,USD,A,2016,21.77107,
BGR,GDPHRWKD,TOT,USD,A,2017,22.207265,
HRV,GDPHRWKD,TOT,IDX2010,A,1995,72.36831,
HRV,GDPHRWKD,TOT,IDX2010,A,1996,76.633778,
HRV,GDPHRWKD,TOT,IDX2010,A,1997,81.603061,
HRV,GDPHRWKD,TOT,IDX2010,A,1998,83.32591,
HRV,GDPHRWKD,TOT,IDX2010,A,1999,82.517046,
HRV,GDPHRWKD,TOT,IDX2010,A,2000,85.793908,
HRV,GDPHRWKD,TOT,IDX2010,A,2001,89.273569,
HRV,GDPHRWKD,TOT,IDX2010,A,2002,93.140803,
HRV,GDPHRWKD,TOT,IDX2010,A,2003,95.900487,
HRV,GDPHRWKD,TOT,IDX2010,A,2004,98.727802,
HRV,GDPHRWKD,TOT,IDX2010,A,2005,101.745491,
HRV,GDPHRWKD,TOT,IDX2010,A,2006,103.317386,
HRV,GDPHRWKD,TOT,IDX2010,A,2007,105.331744,
HRV,GDPHRWKD,TOT,IDX2010,A,2008,105.145829,
HRV,GDPHRWKD,TOT,IDX2010,A,2009,98.383875,
HRV,GDPHRWKD,TOT,IDX2010,A,2010,100,
HRV,GDPHRWKD,TOT,IDX2010,A,2011,103.796533,
HRV,GDPHRWKD,TOT,IDX2010,A,2012,106.133923,
HRV,GDPHRWKD,TOT,IDX2010,A,2013,109.256161,
HRV,GDPHRWKD,TOT,IDX2010,A,2014,107.323302,
HRV,GDPHRWKD,TOT,IDX2010,A,2015,112.347843,
HRV,GDPHRWKD,TOT,IDX2010,A,2016,115.525749,
HRV,GDPHRWKD,TOT,USD,A,1995,18.615647,
HRV,GDPHRWKD,TOT,USD,A,1996,19.712874,
HRV,GDPHRWKD,TOT,USD,A,1997,20.991146,
HRV,GDPHRWKD,TOT,USD,A,1998,21.434323,
HRV,GDPHRWKD,TOT,USD,A,1999,21.226255,
HRV,GDPHRWKD,TOT,USD,A,2000,22.069178,
HRV,GDPHRWKD,TOT,USD,A,2001,22.964267,
HRV,GDPHRWKD,TOT,USD,A,2002,23.959055,
HRV,GDPHRWKD,TOT,USD,A,2003,24.668941,
HRV,GDPHRWKD,TOT,USD,A,2004,25.396225,
HRV,GDPHRWKD,TOT,USD,A,2005,26.17248,
HRV,GDPHRWKD,TOT,USD,A,2006,26.576826,
HRV,GDPHRWKD,TOT,USD,A,2007,27.094989,
HRV,GDPHRWKD,TOT,USD,A,2008,27.047165,
HRV,GDPHRWKD,TOT,USD,A,2009,25.307755,
HRV,GDPHRWKD,TOT,USD,A,2010,25.723479,
HRV,GDPHRWKD,TOT,USD,A,2011,26.700079,
HRV,GDPHRWKD,TOT,USD,A,2012,27.301337,
HRV,GDPHRWKD,TOT,USD,A,2013,28.104485,
HRV,GDPHRWKD,TOT,USD,A,2014,27.607287,
HRV,GDPHRWKD,TOT,USD,A,2015,28.899773,
HRV,GDPHRWKD,TOT,USD,A,2016,29.717242,
PER,GDPHRWKD,TOT,IDX2010,A,2007,86.377223,
PER,GDPHRWKD,TOT,IDX2010,A,2008,93.104764,
PER,GDPHRWKD,TOT,IDX2010,A,2009,93.185843,
PER,GDPHRWKD,TOT,IDX2010,A,2010,100,
PER,GDPHRWKD,TOT,IDX2010,A,2011,104.820822,
PER,GDPHRWKD,TOT,IDX2010,A,2012,110.050144,
PER,GDPHRWKD,TOT,IDX2010,A,2013,116.238016,
PER,GDPHRWKD,TOT,IDX2010,A,2014,118.619541,
PER,GDPHRWKD,TOT,USD,A,2007,7.387492,
PER,GDPHRWKD,TOT,USD,A,2008,7.962871,
PER,GDPHRWKD,TOT,USD,A,2009,7.969805,
PER,GDPHRWKD,TOT,USD,A,2010,8.552592,
PER,GDPHRWKD,TOT,USD,A,2011,8.964898,
PER,GDPHRWKD,TOT,USD,A,2012,9.41214,
PER,GDPHRWKD,TOT,USD,A,2013,9.941364,
PER,GDPHRWKD,TOT,USD,A,2014,10.145046,
ROU,GDPHRWKD,TOT,IDX2010,A,1995,53.887884,
ROU,GDPHRWKD,TOT,IDX2010,A,1996,56.664833,
ROU,GDPHRWKD,TOT,IDX2010,A,1997,53.508231,
ROU,GDPHRWKD,TOT,IDX2010,A,1998,54.060721,
ROU,GDPHRWKD,TOT,IDX2010,A,1999,54.779542,
ROU,GDPHRWKD,TOT,IDX2010,A,2000,56.43835,
ROU,GDPHRWKD,TOT,IDX2010,A,2001,60.250385,
ROU,GDPHRWKD,TOT,IDX2010,A,2002,69.990151,
ROU,GDPHRWKD,TOT,IDX2010,A,2003,75.102681,
ROU,GDPHRWKD,TOT,IDX2010,A,2004,82.356123,
ROU,GDPHRWKD,TOT,IDX2010,A,2005,86.790901,
ROU,GDPHRWKD,TOT,IDX2010,A,2006,92.328267,
ROU,GDPHRWKD,TOT,IDX2010,A,2007,97.842223,
ROU,GDPHRWKD,TOT,IDX2010,A,2008,105.895744,
ROU,GDPHRWKD,TOT,IDX2010,A,2009,102.219111,
ROU,GDPHRWKD,TOT,IDX2010,A,2010,100,
ROU,GDPHRWKD,TOT,IDX2010,A,2011,101.037916,
ROU,GDPHRWKD,TOT,IDX2010,A,2012,113.268564,B
ROU,GDPHRWKD,TOT,IDX2010,A,2013,118.620945,
ROU,GDPHRWKD,TOT,IDX2010,A,2014,122.68625,
ROU,GDPHRWKD,TOT,IDX2010,A,2015,129.559816,
ROU,GDPHRWKD,TOT,IDX2010,A,2016,135.554555,
ROU,GDPHRWKD,TOT,IDX2010,A,2017,142.146288,
ROU,GDPHRWKD,TOT,USD,A,1995,10.865727,
ROU,GDPHRWKD,TOT,USD,A,1996,11.425659,
ROU,GDPHRWKD,TOT,USD,A,1997,10.789175,
ROU,GDPHRWKD,TOT,USD,A,1998,10.900577,
ROU,GDPHRWKD,TOT,USD,A,1999,11.045517,
ROU,GDPHRWKD,TOT,USD,A,2000,11.379992,
ROU,GDPHRWKD,TOT,USD,A,2001,12.148635,
ROU,GDPHRWKD,TOT,USD,A,2002,14.11252,
ROU,GDPHRWKD,TOT,USD,A,2003,15.143389,
ROU,GDPHRWKD,TOT,USD,A,2004,16.605943,
ROU,GDPHRWKD,TOT,USD,A,2005,17.500153,
ROU,GDPHRWKD,TOT,USD,A,2006,18.616684,
ROU,GDPHRWKD,TOT,USD,A,2007,19.728495,
ROU,GDPHRWKD,TOT,USD,A,2008,21.352373,
ROU,GDPHRWKD,TOT,USD,A,2009,20.611032,
ROU,GDPHRWKD,TOT,USD,A,2010,20.16358,
ROU,GDPHRWKD,TOT,USD,A,2011,20.372861,
ROU,GDPHRWKD,TOT,USD,A,2012,22.838998,B
ROU,GDPHRWKD,TOT,USD,A,2013,23.918229,
ROU,GDPHRWKD,TOT,USD,A,2014,24.73794,
ROU,GDPHRWKD,TOT,USD,A,2015,26.123898,
ROU,GDPHRWKD,TOT,USD,A,2016,27.332651,
ROU,GDPHRWKD,TOT,USD,A,2017,28.661781,
